date,ticker,open,close,high,low,volume
2024-05-10,TICKER_000,246.23359424902964,247.09191258357427,251.0245954695994,244.62654229490528,1875665
2024-05-11,TICKER_000,249.1140196167849,246.057004344879,252.45961487127593,242.53217654894334,4419778
2024-05-12,TICKER_000,254.99060034344566,252.91159791842398,255.91470949206723,248.04695548505558,46952
2024-05-13,TICKER_000,260.48322574401715,261.22013823326864,266.1368783005267,255.860145148848,124660
2024-05-14,TICKER_000,258.83286878520755,260.6520165808243,262.84601008331833,255.39499687260403,55175
2024-05-15,TICKER_000,263.96100195930126,263.89806297680116,266.71265534927136,260.6210282183646,12164
2024-05-16,TICKER_000,266.1925683354548,267.6061248163644,269.7417287068101,265.7271771076071,700063
2024-05-17,TICKER_000,259.7120301156865,261.7673117094574,266.75887044779085,258.3938212173508,60804
2024-05-18,TICKER_000,263.67430856321425,262.60588441401785,265.23224736843486,257.5043996928539,30798
2024-05-19,TICKER_000,263.87036329400775,269.4330007570064,270.0267191186395,261.59878557147044,30146
2024-05-20,TICKER_000,261.92462112188645,264.10094597716443,268.0404175235292,259.1191317198252,310979
2024-05-21,TICKER_000,272.68823606464923,276.3702639417417,281.7228874219268,267.7386555544984,71485
2024-05-22,TICKER_000,272.4106344482854,274.9488394245848,277.0967072439851,270.6578488101735,19333
2024-05-23,TICKER_000,280.68030432557566,277.1407593517124,281.40351796290645,276.213589395625,46658
2024-05-24,TICKER_000,273.46063712869807,277.46488211442596,279.1285532761688,271.18172946272364,2201613
2024-05-25,TICKER_000,279.75126559842226,276.96472542863444,279.75992532965364,273.4548541493101,3463
2024-05-26,TICKER_000,285.2666595513371,281.6787072428639,285.4622297405344,280.77298370201106,76908
2024-05-27,TICKER_000,287.614166494146,285.6805211390275,292.8841299495505,284.86263733127254,293337
2024-05-28,TICKER_000,287.05497554277036,284.71190807377315,287.5187992766771,281.28392117619467,867488
2024-05-29,TICKER_000,281.64125973688414,282.09577228080525,283.4402894031833,280.0973842905913,2119765
2024-05-30,TICKER_000,279.5759459178947,282.4002204109751,282.89714713768444,275.36056399166125,95980
2024-05-31,TICKER_000,273.3864979597031,272.77546415585266,278.2230577298693,268.2129955558014,411740
2024-06-01,TICKER_000,260.925663553809,262.1324256582813,266.20326016016264,259.79234750028354,87920
2024-01-01,TICKER_001,77.4506809393657,77.11845733250712,78.12816608943949,75.89894045601893,5517
2024-01-02,TICKER_001,75.46754662370978,76.90948214912358,78.23496285735125,74.3448942064255,717179
2024-01-03,TICKER_001,75.91988596901928,76.2127938126846,76.77400047349286,75.67321407674326,874046
2024-01-04,TICKER_001,75.4998551571338,75.21507866467607,76.7554566939906,74.8805124778957,201402
2024-01-05,TICKER_001,75.09378845633739,75.82414596564267,77.15461980916525,74.75634455816177,572626
2024-01-06,TICKER_001,76.41367361385115,76.16187659902737,76.93088672148484,76.12825165566848,185259
2024-01-07,TICKER_001,75.7020989510739,73.98436012624967,76.79157891979955,73.47621482522916,139500
2024-01-08,TICKER_001,73.57033561993688,72.32273230594856,74.10577417617418,71.40377169516492,74478
2024-01-09,TICKER_001,75.46962325543407,74.99116398365489,76.03776706923136,73.5543596343428,353397
2024-01-10,TICKER_001,75.47748783467291,75.47818320077305,76.8894789065589,74.86697514780194,659937
2024-01-11,TICKER_001,74.13647170381326,75.01103962732309,75.22514283300272,73.38739915074977,705411
2024-01-12,TICKER_001,73.27323395566563,73.50895466471154,74.50686284281305,73.078121456376,151245
2024-01-13,TICKER_001,72.7992549677999,73.17213548874776,73.65717760317882,71.76102454241348,34928
2024-01-14,TICKER_001,71.93100294144217,71.30368470319567,73.31679554564555,71.21076385799584,204386
2024-01-15,TICKER_001,70.71510609936985,71.9160524262368,72.09666645713821,70.13497395257205,614822
2024-01-16,TICKER_001,74.36982677871815,74.51484807957435,75.78980031861477,73.73671870413544,124522
2024-01-17,TICKER_001,77.25088410858733,75.89411487286743,77.73865732434327,75.84780132232996,139327
2024-01-18,TICKER_001,75.061647398615,75.8114707563854,76.58795635482805,74.8161322125281,56329
2024-01-19,TICKER_001,74.43423707474192,75.58224576611731,76.05278833468111,73.19075343290132,421524
2024-01-20,TICKER_001,73.13658120426571,73.3229834909726,74.6137449885888,72.8250569217175,86872
2024-01-21,TICKER_001,73.40346780328466,74.06349035687492,75.3547574375418,72.41468944512148,251999
2024-01-22,TICKER_001,75.04906231728633,75.48725874672414,76.66302269204834,74.50360847027214,34688
2024-01-23,TICKER_001,79.05287991158364,78.89497013762234,80.1446851252228,77.70473307943166,321529
2024-01-24,TICKER_001,79.572464356723,78.1114864561526,80.42370423803182,78.05891394812123,18384
2024-01-25,TICKER_001,77.28630274894927,78.45540936666798,79.59503129583909,75.9070175315391,2336898
2024-01-26,TICKER_001,78.70605279418021,78.71329732425819,79.8695119260634,77.20166604648033,2502958
2024-01-27,TICKER_001,78.39133611049876,77.73555738779291,78.58074051960897,77.46078338850619,352894
2024-01-28,TICKER_001,76.18851458028847,76.62072920598732,77.64797113217314,75.48367680244382,204070
2024-01-29,TICKER_001,75.3873941718785,75.71090975820954,75.74655131523531,74.55033518008032,176234
2024-01-30,TICKER_001,80.68072333080572,80.10120105242858,81.78769910867975,79.28514716118838,58545
2024-01-31,TICKER_001,79.11502176625396,80.18364787898042,80.19698144926791,78.10122609665778,60334
2024-02-01,TICKER_001,81.81580262758808,80.89829906076532,82.24431536739144,80.6161538256594,213336
2024-02-02,TICKER_001,80.68229856684684,82.73546865445181,83.87015197612239,79.09797308016951,82961
2024-02-03,TICKER_001,79.59622739927842,79.48000429230859,79.80105686324606,78.37113001978074,849790
2024-02-04,TICKER_001,78.4263211239866,77.82194901237472,79.69499762542064,76.28724108503738,71130
2024-02-05,TICKER_001,76.66414115068426,77.60563499673985,79.11296552148517,76.58208122111343,10152
2024-02-06,TICKER_001,75.3070473144509,74.14411270497754,76.15819846451043,73.4924765942515,185602
2024-02-07,TICKER_001,73.52489545332016,73.97880542776645,75.43202420190404,73.43739606547526,573629
2024-02-08,TICKER_001,72.70052813074469,72.64199897841227,72.71347877797102,71.47691973744334,43830
2024-02-09,TICKER_001,73.66326030720064,72.79958116904503,73.90989372633253,71.81621625571601,540230
2024-02-10,TICKER_001,72.65130914211967,74.0516459903649,74.58323687438815,71.67638793442075,103437
2024-02-11,TICKER_001,72.91672040500542,73.55137103834133,73.99789939838195,71.91423768720021,15024
2024-02-12,TICKER_001,71.69245730965393,71.47766405364133,72.21376551732676,70.33641655759455,1794927
2024-02-13,TICKER_001,71.3830949937651,70.75349739994105,72.4661391816638,69.97614471108992,369480
2024-02-14,TICKER_001,70.24293456286229,69.63611007284169,71.3643641130072,68.84403226673943,418552
2024-02-15,TICKER_001,71.06903170914647,70.17298909350387,72.36759269718395,69.0364922671482,833402
2024-02-16,TICKER_001,71.34531558850682,71.26361873144377,72.36700173471347,69.84321390633853,445298
2024-02-17,TICKER_001,70.96245930948932,70.69742358542898,71.63978809914279,69.99673308981505,302492
2024-02-18,TICKER_001,69.37985253778814,69.11610354775898,69.65104991417243,68.71471029442179,158749
2024-02-19,TICKER_001,69.89428746606062,69.95840829019043,69.98604033577553,69.17121648676573,340198
2024-02-20,TICKER_001,69.73580800320558,70.0072006521893,70.44138346655419,68.89906944160708,13774
2024-02-21,TICKER_001,73.61603663157264,72.87539799424307,73.69468019166558,71.67174281504353,35515
2024-02-22,TICKER_001,71.7582093589963,70.80010189814628,71.823876483271,69.86162195630916,112389
2024-02-23,TICKER_001,70.82655947021603,70.52250444022326,71.47654177730826,70.31046727245725,425927
2024-02-24,TICKER_001,71.6340598454372,70.92519103907482,72.17350854652994,69.8807390553851,165102
2024-02-25,TICKER_001,71.57102700238791,72.46022293157645,72.8055670875466,71.5219868861766,241024
2024-02-26,TICKER_001,71.03354889981547,71.03462387312582,71.63069870342315,70.97217498483003,56886
2024-02-27,TICKER_001,70.44734517066958,70.41970322441826,71.65120959690194,70.15223988661717,9455
2024-02-28,TICKER_001,69.95615734757259,69.65773115492621,71.32873133130558,68.52901501870153,5251186
2024-02-29,TICKER_001,69.70333270086755,69.96666105054713,70.35047744561602,68.79795453506445,112756
2024-03-01,TICKER_001,70.63031314115982,70.76172836650795,72.13244177845237,69.99685392572582,38378
2024-03-02,TICKER_001,72.0263063102167,71.99731157569009,72.73494030739931,71.15736709383954,7721
2024-03-03,TICKER_001,71.10410515347006,71.38853498677065,71.40015801309468,70.00533751004498,21658
2024-03-04,TICKER_001,73.06638186332668,73.22910408235403,74.39337043027507,72.75698436369086,95098
2024-03-05,TICKER_001,71.94474486841065,72.32266935089145,72.64063070170658,71.71920081610594,272569
2024-03-06,TICKER_001,71.05130259301926,70.74467192108959,72.19714653560112,69.70400409793106,14244
2024-03-07,TICKER_001,69.28994264850739,69.06537774474798,69.52158593557382,68.31200027832728,337288
2024-03-08,TICKER_001,69.94493732673062,70.5225299845775,71.65831543615663,69.93656199224701,1255362
2024-03-09,TICKER_001,69.15732646760445,69.03295466281551,70.08883899216936,68.65811446749778,1782
2024-03-10,TICKER_001,66.774357118628,66.96936771197109,67.69126799895976,66.68173904400517,236377
2024-03-11,TICKER_001,70.64753375336798,68.02960453842479,70.78031743753569,68.00972579899017,211113
2024-03-12,TICKER_001,67.45700117722058,67.11176837961494,67.61327172118175,66.80561735984331,89415
2024-03-13,TICKER_001,65.53519674331102,65.68673849584776,65.9259911859298,64.69935362983617,18572
2024-03-14,TICKER_001,64.41848961055292,64.97049591198746,65.11291874961081,63.475306373299205,499651
2024-03-15,TICKER_001,65.2081991570464,64.99711811219778,65.79874039013339,63.89452488333478,238751
2024-03-16,TICKER_001,66.2583232156424,65.98506618287257,67.23135755834375,65.36944337211872,1098410
2024-03-17,TICKER_001,69.23736942197267,67.7173111757482,70.49994555420673,67.58054218972772,3073790
2024-03-18,TICKER_001,72.0929206679187,71.98123381214617,72.46898659763121,71.77259011855196,342108
2024-03-19,TICKER_001,73.59357982748546,72.56660714322064,74.92064799275707,72.34218860100923,519234
2024-03-20,TICKER_001,71.43613241945953,71.60752419659396,72.15900637195891,70.79531453140295,280155
2024-03-21,TICKER_001,72.89566491215886,71.92305969170282,74.19534663257217,71.32721640158564,579478
2024-03-22,TICKER_001,70.26655499552437,70.5418345497028,71.79443606708955,69.33675460780815,653468
2024-03-23,TICKER_001,71.3084187910941,71.03664810341002,72.13822519066868,70.82705584092376,2444
2024-03-24,TICKER_001,73.71353938736368,73.46918839981309,74.76268680770345,72.78628626173372,238566
2024-03-25,TICKER_001,72.51845538775775,73.01541054563894,73.34507520984766,71.08423475668867,78272
2024-03-26,TICKER_001,75.65781043016672,75.44218973195748,76.59760781173144,75.2423359575241,6592
2024-03-27,TICKER_001,75.39359081069195,75.8501361405901,76.85638731496633,75.23922625413111,80752
2024-03-28,TICKER_001,75.3781588977492,74.57664446642913,76.72710027746845,74.27885889417378,357529
2024-03-29,TICKER_001,74.67906572863198,74.71514899181453,75.71838200499431,74.32170840783577,255972
2024-03-30,TICKER_001,74.23362943416423,75.44737765873654,76.92328784481354,72.95286682360921,117393
2024-03-31,TICKER_001,77.95629576415718,77.0950125824862,79.29161525391207,76.14303935567304,44418
2024-04-01,TICKER_001,78.32594879636338,77.94836856668267,79.24675798347542,77.36222146981548,418157
2024-04-02,TICKER_001,77.46356536551201,76.23249688976892,77.70984132975414,75.74614578034691,61192
2024-04-03,TICKER_001,74.1217254655161,74.04341078217311,74.56662699126456,73.01393746535514,201562
2024-04-04,TICKER_001,74.59555115285555,74.83237134897257,75.34153229521282,73.72027985724058,512140
2024-04-05,TICKER_001,74.2268303198941,74.43925003214805,75.6416514230524,73.270475630749,1446035
2024-04-06,TICKER_001,74.22633547940998,74.2023057733738,74.90930004084493,73.43780793331007,513534
2024-04-07,TICKER_001,74.93445251516395,75.4534320583706,76.8379852811835,74.57574320951397,23589
2024-04-08,TICKER_001,74.88058131917951,75.68307023653884,76.93380206279197,74.86027787587955,80453
2024-04-09,TICKER_001,80.47308384429995,80.07746716381382,81.4072214434296,79.1465823992528,480281
2024-04-10,TICKER_001,79.90995369363847,79.453152685934,81.47814606209863,79.20242247401914,164905
2024-04-11,TICKER_001,80.5345583582279,80.99551243162715,82.36944327400929,79.0254737371677,495871
2024-04-12,TICKER_001,84.07108485927307,83.46591012222919,85.56218460249946,82.90115055897735,153094
2024-04-13,TICKER_001,83.54729102861586,84.06143900769153,85.09135487178096,83.30221666315506,89173
2024-04-14,TICKER_001,85.20222485447931,85.56874941664802,86.3615748538976,84.992836172007,12256
2024-04-15,TICKER_001,82.8130168769885,83.07426473643832,84.68461003171386,82.75804634807082,142763
2024-04-16,TICKER_001,81.37153014214277,81.8114452992879,83.29890690638727,80.37377452553203,8982
2024-04-17,TICKER_001,85.59634648930438,85.22179543652182,85.68432521917734,84.6220212395147,1424915
2024-04-18,TICKER_001,87.9626303580877,87.11063540898702,89.34451518284804,86.94725680441427,155248
2024-04-19,TICKER_001,89.0212069674024,88.93088625620044,90.03078232711442,88.40389314566389,74020
2024-04-20,TICKER_001,84.56031664665406,85.17688530354933,86.76843671831749,83.93465556944368,83171
2024-04-21,TICKER_001,86.48948060624616,86.69411018457365,87.00873628739932,86.31243820164272,705451
2024-04-22,TICKER_001,88.64253549730836,90.19214232524565,91.39610201763641,87.93422875278979,22642
2024-04-23,TICKER_001,90.76232785573383,90.96277477510951,92.1767975695212,89.8751467996189,109723
2024-04-24,TICKER_001,88.98535482984997,89.68269971259453,90.56264446884092,87.35513657020667,420249
2024-04-25,TICKER_001,84.62511815794468,84.4097070973967,85.55774335966063,84.05537779061791,400595
2024-04-26,TICKER_001,86.0348010967633,87.42501684751205,89.1205246560727,85.89948303846133,4909116
2024-04-27,TICKER_001,85.62404917841414,85.02966714051061,86.63357691908607,84.24168442473021,56411
2024-04-28,TICKER_001,85.44486188454839,85.63025294976102,86.22677180180567,84.53919894143596,1488477
2024-04-29,TICKER_001,89.33848828279999,86.83821625376888,90.55476517023989,85.74909458730345,67090
2024-04-30,TICKER_001,86.44561829356664,86.27844447667422,88.05108444488901,86.05495098607304,84994
2024-05-01,TICKER_001,86.574330918654,85.93485169232905,87.03601718374104,85.86893338440872,33313
2024-05-02,TICKER_001,85.52635010134352,85.97089988931937,86.54382267867517,84.85016266178044,56927
2024-05-03,TICKER_001,89.3433082780439,89.64471001637322,91.00601585966626,87.57341001316561,225764
2024-05-04,TICKER_001,89.32290975052858,89.78448421994001,90.15731161441346,89.29917527221659,18313
2024-05-05,TICKER_001,91.34416444001432,92.41053236079946,93.46574991491386,90.1629438717168,110644
2024-05-06,TICKER_001,93.71727679791258,93.37686928063196,93.87049506812137,93.12774637253202,60194
2024-05-07,TICKER_001,94.43241438822616,95.11220513217542,96.608557624367,94.10570226203964,1091661
2024-05-08,TICKER_001,90.6256479530726,92.18777263599468,92.9275622951704,90.28192733510541,296255
2024-05-09,TICKER_001,92.28930543865302,91.02583628430861,92.64095213195839,90.31192215996548,108810
2024-05-10,TICKER_001,89.91231167051856,91.18529575328091,92.7140614054541,89.58222829136315,269011
2024-05-11,TICKER_001,88.77430596475706,89.53176279865878,90.49074944396779,87.87677305847333,541300
